ID,URL,Title,Difficulty,Acceptance %,Frequency %
6,https://leetcode.com/problems/zigzag-conversion,Zigzag Conversion,Medium,54.0%,100.0%
844,https://leetcode.com/problems/backspace-string-compare,Backspace String Compare,Easy,49.9%,87.7%
46,https://leetcode.com/problems/permutations,Permutations,Medium,81.8%,78.0%
121,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,Best Time to Buy and Sell Stock,Easy,56.7%,78.0%
347,https://leetcode.com/problems/top-k-frequent-elements,Top K Frequent Elements,Medium,66.3%,78.0%
419,https://leetcode.com/problems/battleships-in-a-board,Battleships in a Board,Medium,77.5%,78.0%
1227,https://leetcode.com/problems/airplane-seat-assignment-probability,Airplane Seat Assignment Probability,Medium,67.5%,78.0%
1963,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-string-balanced,Minimum Number of Swaps to Make the String Balanced,Medium,78.1%,78.0%
2184,https://leetcode.com/problems/number-of-ways-to-build-sturdy-brick-wall,Number of Ways to Build Sturdy Brick Wall,Medium,49.5%,78.0%
