ID,URL,Title,Difficulty,Acceptance %,Frequency %
146,https://leetcode.com/problems/lru-cache,"LRU Cache",Medium,47.2%,100.0%
263,https://leetcode.com/problems/ugly-number,"Ugly Number",Easy,43.4%,93.0%
2849,https://leetcode.com/problems/determine-if-a-cell-is-reachable-at-a-given-time,"Determine if a Cell Is Reachable at a Given Time",Medium,37.1%,93.0%
645,https://leetcode.com/problems/set-mismatch,"Set Mismatch",Easy,43.8%,83.1%
1531,https://leetcode.com/problems/string-compression-ii,"String Compression II",Hard,52.2%,83.1%
