ID,URL,Title,Difficulty,Acceptance %,Frequency %
1493,https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element,Longest Subarray of 1's After Deleting One Element,Medium,71.2%,100.0%
228,https://leetcode.com/problems/summary-ranges,Summary Ranges,Easy,54.1%,91.0%
849,https://leetcode.com/problems/maximize-distance-to-closest-person,Maximize Distance to Closest Person,Medium,49.7%,91.0%
658,https://leetcode.com/problems/find-k-closest-elements,Find K Closest Elements,Medium,49.6%,85.9%
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Medium,38.9%,83.2%
443,https://leetcode.com/problems/string-compression,String Compression,Medium,59.9%,82.2%
560,https://leetcode.com/problems/subarray-sum-equals-k,Subarray Sum Equals K,Medium,47.2%,78.9%
680,https://leetcode.com/problems/valid-palindrome-ii,Valid Palindrome II,Easy,44.2%,78.9%
56,https://leetcode.com/problems/merge-intervals,Merge Intervals,Medium,51.6%,76.3%
283,https://leetcode.com/problems/move-zeroes,Move Zeroes,Easy,63.8%,76.3%
567,https://leetcode.com/problems/permutation-in-string,Permutation in String,Medium,48.7%,75.6%
205,https://leetcode.com/problems/isomorphic-strings,Isomorphic Strings,Easy,48.3%,74.1%
125,https://leetcode.com/problems/valid-palindrome,Valid Palindrome,Easy,53.2%,73.3%
161,https://leetcode.com/problems/one-edit-distance,One Edit Distance,Medium,34.6%,73.3%
356,https://leetcode.com/problems/line-reflection,Line Reflection,Medium,36.3%,72.5%
3105,https://leetcode.com/problems/longest-strictly-increasing-or-strictly-decreasing-subarray,Longest Strictly Increasing or Strictly Decreasing Subarray,Easy,64.9%,72.5%
1,https://leetcode.com/problems/two-sum,Two Sum,Easy,57.4%,71.7%
380,https://leetcode.com/problems/insert-delete-getrandom-o1,Insert Delete GetRandom O(1),Medium,55.3%,71.7%
2657,https://leetcode.com/problems/find-the-prefix-common-array-of-two-arrays,Find the Prefix Common Array of Two Arrays,Medium,86.9%,71.7%
438,https://leetcode.com/problems/find-all-anagrams-in-a-string,Find All Anagrams in a String,Medium,53.6%,70.8%
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,64.2%,69.8%
5,https://leetcode.com/problems/longest-palindromic-substring,Longest Palindromic Substring,Medium,37.7%,67.8%
49,https://leetcode.com/problems/group-anagrams,Group Anagrams,Medium,72.5%,66.7%
20,https://leetcode.com/problems/valid-parentheses,Valid Parentheses,Easy,44.1%,65.6%
986,https://leetcode.com/problems/interval-list-intersections,Interval List Intersections,Medium,73.0%,65.6%
88,https://leetcode.com/problems/merge-sorted-array,Merge Sorted Array,Easy,54.7%,64.3%
977,https://leetcode.com/problems/squares-of-a-sorted-array,Squares of a Sorted Array,Easy,73.7%,64.3%
42,https://leetcode.com/problems/trapping-rain-water,Trapping Rain Water,Hard,67.2%,63.0%
21,https://leetcode.com/problems/merge-two-sorted-lists,Merge Two Sorted Lists,Easy,68.2%,61.6%
392,https://leetcode.com/problems/is-subsequence,Is Subsequence,Easy,49.0%,61.6%
2241,https://leetcode.com/problems/design-an-atm-machine,Design an ATM Machine,Medium,45.0%,61.6%
155,https://leetcode.com/problems/min-stack,Min Stack,Medium,58.0%,58.4%
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,47.2%,56.5%
236,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,Lowest Common Ancestor of a Binary Tree,Medium,69.1%,56.5%
238,https://leetcode.com/problems/product-of-array-except-self,Product of Array Except Self,Medium,68.8%,56.5%
652,https://leetcode.com/problems/find-duplicate-subtrees,Find Duplicate Subtrees,Medium,60.7%,56.5%
1004,https://leetcode.com/problems/max-consecutive-ones-iii,Max Consecutive Ones III,Medium,67.6%,54.5%
2743,https://leetcode.com/problems/count-substrings-without-repeating-character,Count Substrings Without Repeating Character,Medium,75.9%,54.5%
4,https://leetcode.com/problems/median-of-two-sorted-arrays,Median of Two Sorted Arrays,Hard,46.4%,52.3%
11,https://leetcode.com/problems/container-with-most-water,Container With Most Water,Medium,59.9%,52.3%
101,https://leetcode.com/problems/symmetric-tree,Symmetric Tree,Easy,61.1%,52.3%
124,https://leetcode.com/problems/binary-tree-maximum-path-sum,Binary Tree Maximum Path Sum,Hard,42.2%,52.3%
