ID,URL,Title,Difficulty,Acceptance %,Frequency %
42,https://leetcode.com/problems/trapping-rain-water,Trapping Rain Water,Hard,67.2%,100.0%
4,https://leetcode.com/problems/median-of-two-sorted-arrays,Median of Two Sorted Arrays,Hard,46.4%,81.8%
387,https://leetcode.com/problems/first-unique-character-in-a-string,First Unique Character in a String,Easy,65.4%,78.5%
166,https://leetcode.com/problems/fraction-to-recurring-decimal,Fraction to Recurring Decimal,Medium,30.8%,77.4%
1086,https://leetcode.com/problems/high-five,High Five,Easy,74.2%,76.8%
64,https://leetcode.com/problems/minimum-path-sum,Minimum Path Sum,Medium,68.1%,68.6%
11,https://leetcode.com/problems/container-with-most-water,Container With Most Water,Medium,59.9%,64.2%
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,47.2%,63.5%
443,https://leetcode.com/problems/string-compression,String Compression,Medium,59.9%,62.8%
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Medium,38.9%,62.1%
1041,https://leetcode.com/problems/robot-bounded-in-circle,Robot Bounded In Circle,Medium,56.5%,61.4%
91,https://leetcode.com/problems/decode-ways,Decode Ways,Medium,37.9%,59.8%
1823,https://leetcode.com/problems/find-the-winner-of-the-circular-game,Find the Winner of the Circular Game,Medium,82.2%,59.8%
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,64.2%,59.0%
33,https://leetcode.com/problems/search-in-rotated-sorted-array,Search in Rotated Sorted Array,Medium,44.4%,58.1%
49,https://leetcode.com/problems/group-anagrams,Group Anagrams,Medium,72.5%,58.1%
56,https://leetcode.com/problems/merge-intervals,Merge Intervals,Medium,51.6%,58.1%
153,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,Find Minimum in Rotated Sorted Array,Medium,54.1%,56.2%
688,https://leetcode.com/problems/knight-probability-in-chessboard,Knight Probability in Chessboard,Medium,57.0%,56.2%
3167,https://leetcode.com/problems/better-compression-of-string,Better Compression of String,Medium,75.4%,56.2%
1,https://leetcode.com/problems/two-sum,Two Sum,Easy,57.4%,55.1%
121,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,Best Time to Buy and Sell Stock,Easy,56.7%,55.1%
122,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,Best Time to Buy and Sell Stock II,Medium,71.0%,55.1%
1010,https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60,Pairs of Songs With Total Durations Divisible by 60,Medium,53.5%,54.0%
215,https://leetcode.com/problems/kth-largest-element-in-an-array,Kth Largest Element in an Array,Medium,68.9%,50.2%
657,https://leetcode.com/problems/robot-return-to-origin,Robot Return to Origin,Easy,78.1%,50.2%
1109,https://leetcode.com/problems/corporate-flight-bookings,Corporate Flight Bookings,Medium,67.1%,50.2%
2097,https://leetcode.com/problems/valid-arrangement-of-pairs,Valid Arrangement of Pairs,Hard,66.6%,50.2%
3001,https://leetcode.com/problems/minimum-moves-to-capture-the-queen,Minimum Moves to Capture The Queen,Medium,22.4%,50.2%
1507,https://leetcode.com/problems/reformat-date,Reformat Date,Easy,67.4%,50.0%
862,https://leetcode.com/problems/shortest-subarray-with-sum-at-least-k,Shortest Subarray with Sum at Least K,Hard,32.7%,48.7%
1750,https://leetcode.com/problems/minimum-length-of-string-after-deleting-similar-ends,Minimum Length of String After Deleting Similar Ends,Medium,56.1%,48.7%
2087,https://leetcode.com/problems/minimum-cost-homecoming-of-a-robot-in-a-grid,Minimum Cost Homecoming of a Robot in a Grid,Medium,51.8%,48.7%
2438,https://leetcode.com/problems/range-product-queries-of-powers,Range Product Queries of Powers,Medium,61.4%,48.7%
3494,https://leetcode.com/problems/find-the-minimum-amount-of-time-to-brew-potions,Find the Minimum Amount of Time to Brew Potions,Medium,62.7%,48.7%
53,https://leetcode.com/problems/maximum-subarray,Maximum Subarray,Medium,53.2%,47.0%
118,https://leetcode.com/problems/pascals-triangle,Pascal's Triangle,Easy,78.9%,47.0%
239,https://leetcode.com/problems/sliding-window-maximum,Sliding Window Maximum,Hard,48.7%,47.0%
347,https://leetcode.com/problems/top-k-frequent-elements,Top K Frequent Elements,Medium,66.3%,47.0%
706,https://leetcode.com/problems/design-hashmap,Design HashMap,Easy,66.5%,47.0%
931,https://leetcode.com/problems/minimum-falling-path-sum,Minimum Falling Path Sum,Medium,60.8%,47.0%
1116,https://leetcode.com/problems/print-zero-even-odd,Print Zero Even Odd,Medium,65.4%,47.0%
1427,https://leetcode.com/problems/perform-string-shifts,Perform String Shifts,Easy,56.0%,47.0%
1771,https://leetcode.com/problems/maximize-palindrome-length-from-subsequences,Maximize Palindrome Length From Subsequences,Hard,38.4%,47.0%
2154,https://leetcode.com/problems/keep-multiplying-found-values-by-two,Keep Multiplying Found Values by Two,Easy,75.0%,47.0%
2191,https://leetcode.com/problems/sort-the-jumbled-numbers,Sort the Jumbled Numbers,Medium,60.0%,47.0%
2266,https://leetcode.com/problems/count-number-of-texts,Count Number of Texts,Medium,50.1%,47.0%
2300,https://leetcode.com/problems/successful-pairs-of-spells-and-potions,Successful Pairs of Spells and Potions,Medium,49.6%,47.0%
2375,https://leetcode.com/problems/construct-smallest-number-from-di-string,Construct Smallest Number From DI String,Medium,85.6%,47.0%
2420,https://leetcode.com/problems/find-all-good-indices,Find All Good Indices,Medium,40.9%,47.0%
2446,https://leetcode.com/problems/determine-if-two-events-have-conflict,Determine if Two Events Have Conflict,Easy,53.2%,47.0%
2484,https://leetcode.com/problems/count-palindromic-subsequences,Count Palindromic Subsequences,Hard,41.1%,47.0%
2550,https://leetcode.com/problems/count-collisions-of-monkeys-on-a-polygon,Count Collisions of Monkeys on a Polygon,Medium,30.0%,47.0%
3168,https://leetcode.com/problems/minimum-number-of-chairs-in-a-waiting-room,Minimum Number of Chairs in a Waiting Room,Easy,79.3%,47.0%
3437,https://leetcode.com/problems/permutations-iii,Permutations III,Medium,86.9%,47.0%
55,https://leetcode.com/problems/jump-game,Jump Game,Medium,40.8%,45.2%
465,https://leetcode.com/problems/optimal-account-balancing,Optimal Account Balancing,Hard,50.4%,45.2%
1209,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii,Remove All Adjacent Duplicates in String II,Medium,61.2%,45.2%
5,https://leetcode.com/problems/longest-palindromic-substring,Longest Palindromic Substring,Medium,37.7%,43.2%
238,https://leetcode.com/problems/product-of-array-except-self,Product of Array Except Self,Medium,68.8%,43.2%
322,https://leetcode.com/problems/coin-change,Coin Change,Medium,48.3%,43.2%
424,https://leetcode.com/problems/longest-repeating-character-replacement,Longest Repeating Character Replacement,Medium,59.5%,43.2%
