ID,URL,Title,Difficulty,Acceptance %,Frequency %
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Longest Substring Without Repeating Characters",Medium,37.1%,100.0%
5,https://leetcode.com/problems/longest-palindromic-substring,"Longest Palindromic Substring",Medium,37.7%,100.0%
1796,https://leetcode.com/problems/second-largest-digit-in-a-string,"Second Largest Digit in a String",Easy,54.2%,100.0%
