ID,URL,Title,Difficulty,Acceptance %,Frequency %
30,https://leetcode.com/problems/substring-with-concatenation-of-all-words,Substring with Concatenation of All Words,Hard,33.1%,100.0%
239,https://leetcode.com/problems/sliding-window-maximum,Sliding Window Maximum,Hard,47.7%,100.0%
347,https://leetcode.com/problems/top-k-frequent-elements,Top K Frequent Elements,Medium,66.3%,100.0%
15,https://leetcode.com/problems/3sum,3Sum,Medium,38.9%,87.5%
33,https://leetcode.com/problems/search-in-rotated-sorted-array,Search in Rotated Sorted Array,Medium,44.4%,87.5%
43,https://leetcode.com/problems/multiply-strings,Multiply Strings,Medium,44.0%,87.5%
71,https://leetcode.com/problems/simplify-path,Simplify Path,Medium,48.1%,87.5%
135,https://leetcode.com/problems/candy,Candy,Hard,48.3%,87.5%
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,47.2%,87.5%
394,https://leetcode.com/problems/decode-string,Decode String,Medium,62.5%,87.5%
628,https://leetcode.com/problems/maximum-product-of-three-numbers,Maximum Product of Three Numbers,Easy,45.9%,87.5%
678,https://leetcode.com/problems/valid-parenthesis-string,Valid Parenthesis String,Medium,40.0%,87.5%
679,https://leetcode.com/problems/24-game,24 Game,Hard,59.5%,87.5%
680,https://leetcode.com/problems/valid-palindrome-ii,Valid Palindrome II,Easy,44.2%,87.5%
695,https://leetcode.com/problems/max-area-of-island,Max Area of Island,Medium,73.9%,87.5%
735,https://leetcode.com/problems/asteroid-collision,Asteroid Collision,Medium,45.7%,87.5%
844,https://leetcode.com/problems/backspace-string-compare,Backspace String Compare,Easy,49.9%,87.5%
864,https://leetcode.com/problems/shortest-path-to-get-all-keys,Shortest Path to Get All Keys,Hard,54.5%,87.5%
1004,https://leetcode.com/problems/max-consecutive-ones-iii,Max Consecutive Ones III,Medium,67.6%,87.5%
983,https://leetcode.com/problems/minimum-cost-for-tickets,Minimum Cost For Tickets,Medium,67.5%,87.2%
