ID,URL,Title,Difficulty,Acceptance %,Frequency %
146,https://leetcode.com/problems/lru-cache,"LRU Cache",Medium,47.2%,100.0%
200,https://leetcode.com/problems/number-of-islands,"Number of Islands",Medium,64.2%,92.7%
253,https://leetcode.com/problems/meeting-rooms-ii,"Meeting Rooms II",Medium,52.6%,92.7%
76,https://leetcode.com/problems/minimum-window-substring,"Minimum Window Substring",Hard,47.4%,89.7%
127,https://leetcode.com/problems/word-ladder,"Word Ladder",Hard,45.4%,89.7%
635,https://leetcode.com/problems/design-log-storage-system,"Design Log Storage System",Medium,59.6%,88.0%
694,https://leetcode.com/problems/number-of-distinct-islands,"Number of Distinct Islands",Medium,62.8%,86.2%
827,https://leetcode.com/problems/making-a-large-island,"Making A Large Island",Hard,56.5%,86.2%
140,https://leetcode.com/problems/word-break-ii,"Word Break II",Hard,55.4%,84.3%
815,https://leetcode.com/problems/bus-routes,"Bus Routes",Hard,47.3%,84.3%
39,https://leetcode.com/problems/combination-sum,"Combination Sum",Medium,76.4%,82.2%
151,https://leetcode.com/problems/reverse-words-in-a-string,"Reverse Words in a String",Medium,56.2%,82.2%
227,https://leetcode.com/problems/basic-calculator-ii,"Basic Calculator II",Medium,46.8%,82.2%
36,https://leetcode.com/problems/valid-sudoku,"Valid Sudoku",Medium,64.4%,79.9%
37,https://leetcode.com/problems/sudoku-solver,"Sudoku Solver",Hard,65.4%,79.9%
40,https://leetcode.com/problems/combination-sum-ii,"Combination Sum II",Medium,59.3%,79.9%
44,https://leetcode.com/problems/wildcard-matching,"Wildcard Matching",Hard,31.8%,79.9%
96,https://leetcode.com/problems/unique-binary-search-trees,"Unique Binary Search Trees",Medium,63.6%,79.9%
155,https://leetcode.com/problems/min-stack,"Min Stack",Medium,58.0%,79.9%
161,https://leetcode.com/problems/one-edit-distance,"One Edit Distance",Medium,34.6%,79.9%
206,https://leetcode.com/problems/reverse-linked-list,"Reverse Linked List",Easy,80.5%,79.9%
269,https://leetcode.com/problems/alien-dictionary,"Alien Dictionary",Hard,37.2%,79.9%
270,https://leetcode.com/problems/closest-binary-search-tree-value,"Closest Binary Search Tree Value",Easy,49.2%,79.9%
289,https://leetcode.com/problems/game-of-life,"Game of Life",Medium,72.5%,79.9%
312,https://leetcode.com/problems/burst-balloons,"Burst Balloons",Hard,63.3%,79.9%
314,https://leetcode.com/problems/binary-tree-vertical-order-traversal,"Binary Tree Vertical Order Traversal",Medium,57.8%,79.9%
377,https://leetcode.com/problems/combination-sum-iv,"Combination Sum IV",Medium,55.1%,79.9%
402,https://leetcode.com/problems/remove-k-digits,"Remove K Digits",Medium,36.7%,79.9%
403,https://leetcode.com/problems/frog-jump,"Frog Jump",Hard,47.2%,79.9%
439,https://leetcode.com/problems/ternary-expression-parser,"Ternary Expression Parser",Medium,62.6%,79.9%
443,https://leetcode.com/problems/string-compression,"String Compression",Medium,59.9%,79.9%
527,https://leetcode.com/problems/word-abbreviation,"Word Abbreviation",Hard,62.7%,79.9%
803,https://leetcode.com/problems/bricks-falling-when-hit,"Bricks Falling When Hit",Hard,37.1%,79.9%
964,https://leetcode.com/problems/least-operators-to-express-number,"Least Operators to Express Number",Hard,48.5%,79.9%
1754,https://leetcode.com/problems/largest-merge-of-two-strings,"Largest Merge Of Two Strings",Medium,53.8%,79.9%
210,https://leetcode.com/problems/course-schedule-ii,"Course Schedule II",Medium,55.4%,77.3%
347,https://leetcode.com/problems/top-k-frequent-elements,"Top K Frequent Elements",Medium,66.3%,74.5%
91,https://leetcode.com/problems/decode-ways,"Decode Ways",Medium,37.9%,63.1%
123,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii,"Best Time to Buy and Sell Stock III",Hard,53.6%,63.1%
296,https://leetcode.com/problems/best-meeting-point,"Best Meeting Point",Hard,61.4%,63.1%
772,https://leetcode.com/problems/basic-calculator-iii,"Basic Calculator III",Hard,53.3%,63.1%
2268,https://leetcode.com/problems/minimum-number-of-keypresses,"Minimum Number of Keypresses",Medium,71.3%,62.5%
2296,https://leetcode.com/problems/design-a-text-editor,"Design a Text Editor",Hard,47.3%,62.5%
2385,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,"Amount of Time for Binary Tree to Be Infected",Medium,64.0%,62.5%
2589,https://leetcode.com/problems/minimum-time-to-complete-all-tasks,"Minimum Time to Complete All Tasks",Hard,37.9%,62.5%
207,https://leetcode.com/problems/course-schedule,"Course Schedule",Medium,51.3%,57.8%
399,https://leetcode.com/problems/evaluate-division,"Evaluate Division",Medium,64.1%,57.8%
2258,https://leetcode.com/problems/escape-the-spreading-fire,"Escape the Spreading Fire",Hard,38.1%,57.8%
2316,https://leetcode.com/problems/count-unreachable-pairs-of-nodes-in-an-undirected-graph,"Count Unreachable Pairs of Nodes in an Undirected Graph",Medium,49.9%,57.8%
49,https://leetcode.com/problems/group-anagrams,"Group Anagrams",Medium,72.5%,50.9%
56,https://leetcode.com/problems/merge-intervals,"Merge Intervals",Medium,51.6%,50.9%
143,https://leetcode.com/problems/reorder-list,"Reorder List",Medium,65.1%,50.9%
212,https://leetcode.com/problems/word-search-ii,"Word Search II",Hard,38.4%,50.9%
224,https://leetcode.com/problems/basic-calculator,"Basic Calculator",Hard,46.8%,50.9%
231,https://leetcode.com/problems/power-of-two,"Power of Two",Easy,50.0%,50.9%
238,https://leetcode.com/problems/product-of-array-except-self,"Product of Array Except Self",Medium,68.8%,50.9%
460,https://leetcode.com/problems/lfu-cache,"LFU Cache",Hard,49.0%,50.9%
752,https://leetcode.com/problems/open-the-lock,"Open the Lock",Medium,61.3%,50.9%
780,https://leetcode.com/problems/reaching-points,"Reaching Points",Hard,34.3%,50.9%
939,https://leetcode.com/problems/minimum-area-rectangle,"Minimum Area Rectangle",Medium,55.4%,50.9%
1249,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses,"Minimum Remove to Make Valid Parentheses",Medium,71.4%,50.9%
1293,https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination,"Shortest Path in a Grid with Obstacles Elimination",Hard,46.2%,50.9%
4,https://leetcode.com/problems/median-of-two-sorted-arrays,"Median of Two Sorted Arrays",Hard,44.0%,50.0%
21,https://leetcode.com/problems/merge-two-sorted-lists,"Merge Two Sorted Lists",Easy,67.0%,50.0%
72,https://leetcode.com/problems/edit-distance,"Edit Distance",Medium,59.0%,50.0%
162,https://leetcode.com/problems/find-peak-element,"Find Peak Element",Medium,46.5%,50.0%
305,https://leetcode.com/problems/number-of-islands-ii,"Number of Islands II",Hard,40.1%,50.0%
332,https://leetcode.com/problems/reconstruct-itinerary,"Reconstruct Itinerary",Hard,43.7%,50.0%
934,https://leetcode.com/problems/shortest-bridge,"Shortest Bridge",Medium,58.7%,50.0%
1004,https://leetcode.com/problems/max-consecutive-ones-iii,"Max Consecutive Ones III",Medium,66.1%,50.0%
1306,https://leetcode.com/problems/jump-game-iii,"Jump Game III",Medium,66.1%,50.0%
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Longest Substring Without Repeating Characters",Medium,38.9%,41.3%
