ID,URL,Title,Difficulty,Acceptance %,Frequency %
752,https://leetcode.com/problems/open-the-lock,"Open the Lock",Medium,60.8%,100.0%
913,https://leetcode.com/problems/cat-and-mouse,"Cat and Mouse",Hard,35.1%,100.0%
