ID,URL,Title,Difficulty,Acceptance %,Frequency %
3123,https://leetcode.com/problems/find-edges-in-shortest-paths,Find Edges in Shortest Paths,Hard,46.5%,100.0%
2592,https://leetcode.com/problems/maximize-greatness-of-an-array,Maximize Greatness of an Array,Medium,61.5%,84.8%
329,https://leetcode.com/problems/longest-increasing-path-in-a-matrix,Longest Increasing Path in a Matrix,Hard,56.5%,73.6%
778,https://leetcode.com/problems/swim-in-rising-water,Swim in Rising Water,Hard,67.8%,73.6%
1235,https://leetcode.com/problems/maximum-profit-in-job-scheduling,Maximum Profit in Job Scheduling,Hard,54.7%,73.6%
2791,https://leetcode.com/problems/count-paths-that-can-form-a-palindrome-in-a-tree,Count Paths That Can Form a Palindrome in a Tree,Hard,51.8%,73.6%
68,https://leetcode.com/problems/text-justification,Text Justification,Hard,50.9%,64.8%
353,https://leetcode.com/problems/design-snake-game,Design Snake Game,Medium,40.0%,64.8%
696,https://leetcode.com/problems/count-binary-substrings,Count Binary Substrings,Easy,70.4%,64.8%
1559,https://leetcode.com/problems/detect-cycles-in-2d-grid,Detect Cycles in 2D Grid,Medium,52.9%,64.8%
1740,https://leetcode.com/problems/find-distance-in-a-binary-tree,Find Distance in a Binary Tree,Medium,74.3%,64.8%
