ID,URL,Title,Difficulty,Acceptance %,Frequency %
202,https://leetcode.com/problems/happy-number,"Happy Number",Easy,59.5%,100.0%
399,https://leetcode.com/problems/evaluate-division,"Evaluate Division",Medium,63.2%,75.0%
1010,https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60,"Pairs of Songs With Total Durations Divisible by 60",Medium,53.3%,75.0%
3068,https://leetcode.com/problems/find-the-maximum-sum-of-node-values,"Find the Maximum Sum of Node Values",Hard,69.4%,68.8%
3004,https://leetcode.com/problems/maximum-subtree-of-the-same-color,"Maximum Subtree of the Same Color",Medium,58.8%,67.2%
49,https://leetcode.com/problems/group-anagrams,"Group Anagrams",Medium,72.5%,58.5%
121,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Best Time to Buy and Sell Stock",Easy,56.7%,55.4%
20,https://leetcode.com/problems/valid-parentheses,"Valid Parentheses",Easy,44.1%,51.6%
2291,https://leetcode.com/problems/maximum-profit-from-trading-stocks,"Maximum Profit From Trading Stocks",Medium,48.2%,46.7%
1,https://leetcode.com/problems/two-sum,"Two Sum",Easy,57.4%,39.9%
5,https://leetcode.com/problems/longest-palindromic-substring,"Longest Palindromic Substring",Medium,37.7%,39.9%
12,https://leetcode.com/problems/integer-to-roman,"Integer to Roman",Medium,70.8%,39.9%
70,https://leetcode.com/problems/climbing-stairs,"Climbing Stairs",Easy,54.0%,39.9%
200,https://leetcode.com/problems/number-of-islands,"Number of Islands",Medium,64.2%,39.9%
268,https://leetcode.com/problems/missing-number,"Missing Number",Easy,71.9%,39.9%
287,https://leetcode.com/problems/find-the-duplicate-number,"Find the Duplicate Number",Medium,64.2%,39.9%
22,https://leetcode.com/problems/generate-parentheses,"Generate Parentheses",Medium,77.3%,37.5%
242,https://leetcode.com/problems/valid-anagram,"Valid Anagram",Easy,66.8%,37.5%
322,https://leetcode.com/problems/coin-change,"Coin Change",Medium,46.7%,37.5%
545,https://leetcode.com/problems/boundary-of-binary-tree,"Boundary of Binary Tree",Medium,47.2%,37.5%
1514,https://leetcode.com/problems/path-with-maximum-probability,"Path with Maximum Probability",Medium,65.3%,37.5%
2592,https://leetcode.com/problems/maximize-greatness-of-an-array,"Maximize Greatness of an Array",Medium,58.9%,37.5%
