ID,URL,Title,Difficulty,Acceptance %,Frequency %
3076,https://leetcode.com/problems/shortest-uncommon-substring-in-an-array,"Shortest Uncommon Substring in an Array",Medium,50.4%,100.0%
68,https://leetcode.com/problems/text-justification,"Text Justification",Hard,50.9%,90.1%
140,https://leetcode.com/problems/word-break-ii,"Word Break II",Hard,55.4%,88.4%
1258,https://leetcode.com/problems/synonymous-sentences,"Synonymous Sentences",Medium,57.2%,84.5%
56,https://leetcode.com/problems/merge-intervals,"Merge Intervals",Medium,51.6%,55.5%
2366,https://leetcode.com/problems/minimum-replacements-to-sort-the-array,"Minimum Replacements to Sort the Array",Hard,53.1%,55.5%
1898,https://leetcode.com/problems/maximum-number-of-removable-characters,"Maximum Number of Removable Characters",Medium,45.9%,50.0%
