ID,URL,Title,Difficulty,Acceptance %,Frequency %
716,https://leetcode.com/problems/max-stack,Max Stack,Hard,46.0%,100.0%
432,https://leetcode.com/problems/all-oone-data-structure,All O'one Data Structure,Hard,44.2%,96.5%
364,https://leetcode.com/problems/nested-list-weight-sum-ii,Nested List Weight Sum II,Medium,66.9%,94.3%
1004,https://leetcode.com/problems/max-consecutive-ones-iii,Max Consecutive Ones III,Medium,67.6%,84.3%
277,https://leetcode.com/problems/find-the-celebrity,Find the Celebrity,Medium,49.0%,79.9%
20,https://leetcode.com/problems/valid-parentheses,Valid Parentheses,Easy,44.1%,78.6%
244,https://leetcode.com/problems/shortest-word-distance-ii,Shortest Word Distance II,Medium,62.9%,78.2%
366,https://leetcode.com/problems/find-leaves-of-binary-tree,Find Leaves of Binary Tree,Medium,81.3%,77.3%
127,https://leetcode.com/problems/word-ladder,Word Ladder,Hard,45.4%,76.8%
53,https://leetcode.com/problems/maximum-subarray,Maximum Subarray,Medium,53.2%,75.8%
1797,https://leetcode.com/problems/design-authentication-manager,Design Authentication Manager,Medium,57.9%,75.0%
339,https://leetcode.com/problems/nested-list-weight-sum,Nested List Weight Sum,Medium,86.0%,74.7%
380,https://leetcode.com/problems/insert-delete-getrandom-o1,Insert Delete GetRandom O(1),Medium,55.3%,74.7%
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,64.2%,73.6%
152,https://leetcode.com/problems/maximum-product-subarray,Maximum Product Subarray,Medium,36.3%,70.4%
156,https://leetcode.com/problems/binary-tree-upside-down,Binary Tree Upside Down,Medium,65.5%,69.0%
605,https://leetcode.com/problems/can-place-flowers,Can Place Flowers,Easy,29.1%,69.0%
235,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree,Lowest Common Ancestor of a Binary Search Tree,Medium,70.5%,68.3%
34,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,Find First and Last Position of Element in Sorted Array,Medium,48.7%,67.5%
17,https://leetcode.com/problems/letter-combinations-of-a-phone-number,Letter Combinations of a Phone Number,Medium,65.9%,66.7%
50,https://leetcode.com/problems/powx-n,"Pow(x, n)",Medium,38.6%,66.7%
